reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C558,Nicaragua,4286884382
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C780,"Trinidad and Tobago",5290703092
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C566,Nigeria,5825957922
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C516,Namibia,85734171
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C328,Guyana,2749206907
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C031,Azerbaijan,88782401
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C398,Kazakhstan,2281783843
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C434,Libya,2118401273
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C512,Oman,1694087330
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C268,Georgia,175117950
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C404,Kenya,514385019
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C554,"New Zealand",1484932525
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C218,Ecuador,8358640027
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C268,Georgia,141666676
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C352,Iceland,1011407627
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C710,"South Africa",13800538531
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C064,Bhutan,193173
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C070,"Bosnia and Herzegovina",141826138
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C174,Comoros,47403
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C104,Myanmar,1012772571
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C458,Malaysia,42980244111
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C484,Mexico,414603559297
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C158,"Chinese Taipei",112058707329
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C854,"Burkina Faso",522856
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C084,Belize,24979397
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C120,Cameroon,166357781
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C531,Curaçao,36284683
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",N990,"Other Countries, n.e.s.",717884008
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C388,Jamaica,191171228
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C376,Israel,20195063565
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C044,Bahamas,860854910
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C417,"Kyrgyz Republic",9810867
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C586,Pakistan,4849113476
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C212,Dominica,648774
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",A000,World,2084317257874
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C332,Haiti,771064968
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C308,Grenada,9525099
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C170,Colombia,9252527166
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C508,Mozambique,134515256
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C858,Uruguay,209704676
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C218,Ecuador,6659586079
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C024,Angola,1024462442
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C686,Senegal,155809363
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C788,Tunisia,628061861
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C496,Mongolia,10989814
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C512,Oman,1190664739
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",N990,"Other Countries, n.e.s.",680886173
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C336,"Holy See",369437
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C008,Albania,98154898
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C036,Australia,10042649053
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C690,Seychelles,7228571
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C834,Tanzania,132496073
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C454,Malawi,359762
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C702,Singapore,34766007628
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C764,Thailand,54387974962
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C508,Mozambique,203269755
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C762,Tajikistan,683278
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C218,Ecuador,7074136399
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C662,"Saint Lucia",3375640
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C214,"Dominican Republic",5334492915
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C643,"Russian Federation",2840390565
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C736,Sudan,2700
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C760,"Syrian Arab Republic",5253018
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C740,Suriname,57883680
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C012,Algeria,3041076733
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C694,"Sierra Leone",17092308
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C462,Maldives,3870003
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C604,Peru,4982405707
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C180,"Democratic Republic of the Congo",153250213
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C586,Pakistan,5742998065
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C608,Philippines,14412404841
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C332,Haiti,1052628947
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C450,Madagascar,306690969
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C682,"Saudi Arabia, Kingdom of",8184408896
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C768,Togo,10722126
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C498,"Moldova, Republic of",50760639
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C706,Somalia,413529
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C214,"Dominican Republic",4938773269
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C328,Guyana,5120267610
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C288,Ghana,1443791541
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C262,Djibouti,741852
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C788,Tunisia,447256190
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C466,Mali,3213909
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C854,"Burkina Faso",1302896
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C231,Ethiopia,317051740
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C044,Bahamas,1312066907
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C480,Mauritius,122208457
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C438,Liechtenstein,265236595
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C893,Montenegro,6426706
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",N990,"Other Countries, n.e.s.",933132126
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C404,Kenya,521780019
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C694,"Sierra Leone",23486062
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C762,Tajikistan,754833
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C807,"North Macedonia",131520945
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C626,Timor-Leste,1087591
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",U918,"European Union",418389216915
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C418,"Lao People's Democratic Republic",284775798
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C558,Nicaragua,3430950431
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C702,Singapore,22660912340
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C090,"Solomon Islands",2535510
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C404,Kenya,425415327
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",U918,"European Union",483604382562
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C218,Ecuador,6201874527
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C356,India,82759797463
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C578,Norway,3612515019
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C454,Malawi,699546
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C178,Congo,46992252
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C854,"Burkina Faso",337229
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C028,"Antigua and Barbuda",2198430
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C710,"South Africa",10684919786
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C356,India,81131686810
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C050,Bangladesh,8341213492
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C242,Fiji,65689897
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C624,Guinea-Bissau,112164
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C226,"Equatorial Guinea",264607475
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C132,"Cabo Verde",4345570
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C266,Gabon,111982613
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C504,Morocco,1208519798
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C659,"Saint Kitts and Nevis",23758747
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C578,Norway,6138417479
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C414,"Kuwait, the State of",1442704429
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C454,Malawi,883318
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C438,Liechtenstein,235494811
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C438,Liechtenstein,259410294
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C524,Nepal,105293342
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C048,"Bahrain, Kingdom of",571756601
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C070,"Bosnia and Herzegovina",88181166
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C104,Myanmar,661979008
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C120,Cameroon,152712947
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C144,"Sri Lanka",2874800504
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C826,"United Kingdom",49684193306
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C268,Georgia,81072319
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C266,Gabon,199009289
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C496,Mongolia,10171994
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C076,Brazil,30270196358
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C004,Afghanistan,6912089
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C262,Djibouti,753848
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C800,Uganda,5260685
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C132,"Cabo Verde",2406405
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C376,Israel,21141657212
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C784,"United Arab Emirates",5739433373
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C008,Albania,33969542
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C598,"Papua New Guinea",3549307
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C804,Ukraine,1032096198
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C600,Paraguay,60897620
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C702,Singapore,22762697380
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C893,Montenegro,4533915
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C192,Cuba,2891137
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C646,Rwanda,5323210
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C450,Madagascar,405286942
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C682,"Saudi Arabia, Kingdom of",12900620572
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C728,"South Sudan",26956
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C690,Seychelles,9819207
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C360,Indonesia,23848794950
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C364,Iran,11174882
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C076,Brazil,32019305124
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C180,"Democratic Republic of the Congo",309723333
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C566,Nigeria,5975726688
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C800,Uganda,5120638
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C152,Chile,12049528470
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C388,Jamaica,145369985
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C716,Zimbabwe,5631763
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C376,Israel,17392697703
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C324,Guinea,5466543
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C076,Brazil,17890445166
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C031,Azerbaijan,154319801
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C158,"Chinese Taipei",73810933926
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C764,Thailand,44028756309
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C270,"The Gambia",1223287
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C446,"Macao, China",129696033
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C466,Mali,1795361
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C600,Paraguay,57412633
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C686,Senegal,145409145
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C398,Kazakhstan,876311056
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C398,Kazakhstan,2556318605
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C414,"Kuwait, the State of",1854037449
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C188,"Costa Rica",3520644536
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C756,Switzerland,66777893511
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C807,"North Macedonia",188851753
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C178,Congo,308733617
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C270,"The Gambia",1758599
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C400,Jordan,1806349054
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C404,Kenya,645283171
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C512,Oman,1549246254
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C862,"Venezuela, Bolivarian Republic of",5601073317
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C643,"Russian Federation",15027094953
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C140,"Central African Republic",1495907
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C178,Congo,53254793
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C242,Fiji,95802427
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C882,Samoa,1967980
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C458,Malaysia,53327513817
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C504,Morocco,909888129
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C562,Niger,3387604
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C076,Brazil,25214643806
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C604,Peru,3729133138
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C736,Sudan,17831754
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C320,Guatemala,2077374151
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C807,"North Macedonia",131844972
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C266,Gabon,74160768
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C144,"Sri Lanka",2683500328
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C728,"South Sudan",134876
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C096,"Brunei Darussalam",61359258
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C132,"Cabo Verde",5276222
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C222,"El Salvador",2350436910
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C760,"Syrian Arab Republic",3563269
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C454,Malawi,1553024
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C728,"South Sudan",78662
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C112,Belarus,299761883
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C170,Colombia,12191823369
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C478,Mauritania,3222057
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C740,Suriname,85823786
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C417,"Kyrgyz Republic",4281926
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C226,"Equatorial Guinea",123121001
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C704,"Viet Nam",98100885110
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C170,Colombia,8301241775
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C706,Somalia,132724
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C736,Sudan,801802
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C398,Kazakhstan,2125213990
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C659,"Saint Kitts and Nevis",13042982
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C392,Japan,115688357820
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C336,"Holy See",1363325
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C426,Lesotho,371442964
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C084,Belize,19980975
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C458,Malaysia,48505460347
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C028,"Antigua and Barbuda",4562358
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C320,Guatemala,2456170482
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C643,"Russian Federation",4391321297
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C892,Serbia,617441309
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C643,"Russian Federation",17079706003
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C360,Indonesia,17722159447
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C410,"Korea, Republic of",72494306427
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C498,"Moldova, Republic of",45271905
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C020,Andorra,6509902
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C156,China,511539568678
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C324,Guinea,11150978
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C158,"Chinese Taipei",57650876921
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C670,"Saint Vincent and the Grenadines",7573095
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C344,"Hong Kong, China",2699786782
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C740,Suriname,171669789
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C748,Eswatini,7434459
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C360,Indonesia,22364282815
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C516,Namibia,142135124
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C352,Iceland,364885185
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C340,Honduras,4749678209
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C031,Azerbaijan,41754672
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C426,Lesotho,228172950
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C591,Panama,262659874
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C050,Bangladesh,8315457826
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C450,Madagascar,603864613
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C336,"Holy See",1297964
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C430,Liberia,56693990
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C795,Turkmenistan,38610736
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C854,"Burkina Faso",303239
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C860,Uzbekistan,45209712
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C478,Mauritania,5893798
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C624,Guinea-Bissau,3149
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C020,Andorra,1887341
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C388,Jamaica,155115564
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C784,"United Arab Emirates",4985889666
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C051,Armenia,107399527
