reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C531,Curaçao,448936
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C694,"Sierra Leone",3000304
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C704,"Viet Nam",2359436565
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C064,Bhutan,23449
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C634,Qatar,12400
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C174,Comoros,5958491
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C591,Panama,59090568
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C120,Cameroon,29431410
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C132,"Cabo Verde",1301035
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C892,Serbia,61250790
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C044,Bahamas,710571
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C120,Cameroon,60466295
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C768,Togo,73791993
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C566,Nigeria,107398182
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C418,"Lao People's Democratic Republic",4155928
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C736,Sudan,9946016
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C578,Norway,132233526
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C242,Fiji,122669310
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C776,Tonga,988678
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C356,India,3383714994
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C792,Türkiye,1788434140
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C222,"El Salvador",386058314
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C096,"Brunei Darussalam",52074
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C446,"Macao, China",943351
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C368,Iraq,1743791
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C548,Vanuatu,6279626
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C268,Georgia,14239065
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C894,Zambia,2304318
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C116,Cambodia,286353507
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C678,"Sao Tomé and Principe",72368
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",A000,World,190971898819
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C132,"Cabo Verde",1043693
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C887,Yemen,2939278
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C784,"United Arab Emirates",126899597
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C266,Gabon,64214
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C484,Mexico,37936567190
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C004,Afghanistan,9802869
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C231,Ethiopia,241692189
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C604,Peru,3938192755
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C242,Fiji,190983600
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C352,Iceland,51340450
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C392,Japan,1041699425
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C340,Honduras,1259673550
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C178,Congo,4986434
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C450,Madagascar,302635844
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C768,Togo,10263119
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C788,Tunisia,217222655
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C484,Mexico,45354543998
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C531,Curaçao,379372
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C756,Switzerland,1827358343
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C446,"Macao, China",1048730
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C893,Montenegro,627726
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C344,"Hong Kong, China",117542463
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C450,Madagascar,160999699
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C854,"Burkina Faso",3828978
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C756,Switzerland,1446164387
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C368,Iraq,958948
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C004,Afghanistan,14910229
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C414,"Kuwait, the State of",1423757
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C740,Suriname,378035
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C180,"Democratic Republic of the Congo",27578692
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C788,Tunisia,247858974
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",U918,"European Union",28843040921
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C392,Japan,829342333
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C288,Ghana,326349631
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C012,Algeria,9479683
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C858,Uruguay,568281063
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C116,Cambodia,138101371
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C706,Somalia,620833
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C736,Sudan,18181536
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C174,Comoros,3096939
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C626,Timor-Leste,4103943
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C156,China,5795890098
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C031,Azerbaijan,2813835
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C834,Tanzania,24399579
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C064,Bhutan,38815
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C012,Algeria,10734426
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C144,"Sri Lanka",213594860
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C643,"Russian Federation",283673048
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C262,Djibouti,1301216
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C804,Ukraine,194933994
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C686,Senegal,437318
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C548,Vanuatu,4656799
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C662,"Saint Lucia",2507766
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C694,"Sierra Leone",4030988
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C768,Togo,81179958
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C450,Madagascar,296299416
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C064,Bhutan,104667
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C051,Armenia,18728006
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C360,Indonesia,3808470986
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C484,Mexico,43269802738
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C736,Sudan,11971689
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C268,Georgia,19256677
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C466,Mali,3064498
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C480,Mauritius,107948808
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C498,"Moldova, Republic of",78490836
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C024,Angola,71100
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C144,"Sri Lanka",211924997
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C524,Nepal,20892540
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C484,Mexico,32903908411
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C686,Senegal,551984
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C031,Azerbaijan,3430569
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C204,Benin,42286903
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C156,China,4060694363
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C400,Jordan,29738661
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C050,Bangladesh,23213058
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C496,Mongolia,11685431
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C586,Pakistan,205936318
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C882,Samoa,4465577
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C356,India,3537783614
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C591,Panama,85759423
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C308,Grenada,4541128
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C512,Oman,6522999
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C498,"Moldova, Republic of",35670989
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C740,Suriname,399436
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C504,Morocco,303102222
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C516,Namibia,2696214
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C826,"United Kingdom",2748600487
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C516,Namibia,1127529
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C694,"Sierra Leone",1594970
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C360,Indonesia,5099499130
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C144,"Sri Lanka",220269440
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C480,Mauritius,44936287
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C328,Guyana,26658262
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C051,Armenia,12318231
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C084,Belize,26212617
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C376,Israel,407720612
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C740,Suriname,514272
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C826,"United Kingdom",2447691955
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C072,Botswana,47818
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C756,Switzerland,1833014977
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C218,Ecuador,1271340181
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C174,Comoros,4926777
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C702,Singapore,4178712284
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C624,Guinea-Bissau,588350
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C178,Congo,736794
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C032,Argentina,1654523164
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C148,Chad,3407310
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C158,"Chinese Taipei",699123275
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C710,"South Africa",549218184
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C132,"Cabo Verde",1086627
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C800,Uganda,71064229
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C051,Armenia,20130672
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C156,China,4665653711
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C600,Paraguay,175599202
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C608,Philippines,1018364694
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C659,"Saint Kitts and Nevis",2075140
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C598,"Papua New Guinea",68967027
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C170,Colombia,2722176941
"United States of America",C840,2022,MTN,MT4,AG,"Agricultural products",C156,China,4718875006
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C662,"Saint Lucia",2986358
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C148,Chad,3073437
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C780,"Trinidad and Tobago",38022063
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C112,Belarus,6820450
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C140,"Central African Republic",127212
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C578,Norway,126193062
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C008,Albania,29265355
"United States of America",C840,2021,MTN,MT4,AG,"Agricultural products",C068,"Bolivia, Plurinational State of",76366917
"United States of America",C840,2020,MTN,MT4,AG,"Agricultural products",C659,"Saint Kitts and Nevis",1693905
"United States of America",C840,2023,MTN,MT4,AG,"Agricultural products",C076,Brazil,6100266930
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C398,Kazakhstan,8449258
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C892,Serbia,98824609
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C586,Pakistan,203893473
"United States of America",C840,2024,MTN,MT4,AG,"Agricultural products",C887,Yemen,6747090
